screen_name	date	fav	retweet	text	url	hashtags
mmbarrionuevo	Sat Feb 20 21:26:13 +0000 2021	75	25	"Los indicadores del 20-02-21
Se informaron hoy 5.944 casos y 122 fallecidos
45.223 test https://t.co/lCBEDL5mnl"	https://twitter.com/mmbarrionuevo/status/1363238552293822470	[]
mmbarrionuevo	Sat Feb 20 20:46:32 +0000 2021	6	3	Total país, PBA; CABA y 22 Jurisdicciones https://t.co/spTXx8biDs	https://twitter.com/mmbarrionuevo/status/1363228566591336455	[]
mmbarrionuevo	Sat Feb 20 20:46:31 +0000 2021	6	3	Casos cada 100.000 habitantes y variación https://t.co/NDhC1WgGzO	https://twitter.com/mmbarrionuevo/status/1363228562375999490	[]
mmbarrionuevo	Sat Feb 20 20:46:30 +0000 2021	3	1	La evolución por regiones pero en casos cada 100.000 habitantes https://t.co/rafluWezZg	https://twitter.com/mmbarrionuevo/status/1363228557930082306	[]
mmbarrionuevo	Sat Feb 20 20:46:28 +0000 2021	2	1	Evolución de la regiones en valores absolutos https://t.co/ZvkYHa0FYx	https://twitter.com/mmbarrionuevo/status/1363228551558922241	[]
mmbarrionuevo	Sat Feb 20 20:46:27 +0000 2021	4	3	"Los casos de Hoy
PBA +CABA 3.106
CENTRO 1.143
PATAGONIA 436
NOA 428
CUYO 417
NEA 414 https://t.co/npf8NmZnGn"	https://twitter.com/mmbarrionuevo/status/1363228547247206408	[]
mmbarrionuevo	Sat Feb 20 20:46:26 +0000 2021	7	2	Se nota como Jueves, Viernes y Sábado se compensa la reducción de casos detectados en el fin de semana, igualmente la tendencia sigue siendo a la baja. https://t.co/DfhXlqDZcY	https://twitter.com/mmbarrionuevo/status/1363228542817996804	[]
mmbarrionuevo	Sat Feb 20 20:46:25 +0000 2021	24	9	"Fueron informados hoy 5.944 casos detectados y 122 nuevas muertes
45.223 test en el día
3.605 pacientes en terapia https://t.co/0irG1Vpd58"	https://twitter.com/mmbarrionuevo/status/1363228538443337729	[]
mmbarrionuevo	Sat Feb 20 15:45:40 +0000 2021	9	1	Totalmente https://t.co/JEgDTngxxm	https://twitter.com/mmbarrionuevo/status/1363152849513938944	[]
mmbarrionuevo	Sat Feb 20 15:44:56 +0000 2021	10	2	"Si esto se da, sería casi la totalidad de los mayores de 65 de la Capital Correntina.
Un muy buen dato sobre la confianza en la vacuna. https://t.co/DNjBKQ0vcr"	https://twitter.com/mmbarrionuevo/status/1363152666306748417	[]
mmbarrionuevo	Sat Feb 20 15:37:51 +0000 2021	1	0	@verytoan Si, https://t.co/VkEgp66E4M solo para mayores de 65 de la Capital correntina	https://twitter.com/mmbarrionuevo/status/1363150884146970624	[]
mmbarrionuevo	Sat Feb 20 15:28:19 +0000 2021	17	5	"Cómo sería una distribución proporcional de las 13.000 vacunas recibidas hoy, para iniciar el proceso de vacunación de adultos mayores en todo el territorio provincial, .

Aún no se informó cual será el criterio. https://t.co/oRJbZbSMwO"	https://twitter.com/mmbarrionuevo/status/1363148486141763584	[]
