date	screen_name	text	fav	retweet	url
Thu Oct 14 09:05:42 +0000 2021	adri20212	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	712	https://twitter.com/adri20212/status/1448575732196720643
Thu Oct 14 09:05:41 +0000 2021	arel291972	"RT @SergioChouza: ¿Alguno recuerda una política pública de CABA en pandemia? 🔥

@SantoroLeandro #DebateCapital https://t.co/Tabd3l3aqN"	0	140	https://twitter.com/arel291972/status/1448575729331892227
Thu Oct 14 09:05:40 +0000 2021	dfgalloarg	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/dfgalloarg/status/1448575723128582148
Thu Oct 14 09:05:40 +0000 2021	WalterLarrea31	"RT @lorenaa_crespo: Se escuchan recuerdos👇
#DebateCapital
#LeandroSantoro

@SantoroLeandro https://t.co/p5tTd2VwFV"	0	7	https://twitter.com/WalterLarrea31/status/1448575722113716229
Thu Oct 14 09:05:38 +0000 2021	MiraglioPamela	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/MiraglioPamela/status/1448575716400922632
Thu Oct 14 09:05:30 +0000 2021	FMLaOportunidad	"RT @C5N: Caliente cruce de Santoro a Vidal en el #DebateCapital

🗣 @SantoroLeandro: ""En 2018 quisieron cerrar 14 escuelas nocturnas. Me est…"	0	352	https://twitter.com/FMLaOportunidad/status/1448575680942333971
Thu Oct 14 09:05:29 +0000 2021	alfredohenning	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	990	https://twitter.com/alfredohenning/status/1448575678371151874
Thu Oct 14 09:05:22 +0000 2021	soylapatita	RT @Miguel_Boggiano: #DebateCapital @SantoroLeandro si queres dólares, deberías levantar el cepo. Pero al oficialismo no le cree nadie. Por…	0	139	https://twitter.com/soylapatita/status/1448575646519681027
Thu Oct 14 09:05:20 +0000 2021	JLCutello	"Si escuchaste con atención el #DebateCapital, sos una persona de bien y tenés todos los patitos alineados, no podés no votar a @myriambregman el mes que viene.
El FIT es el único que puede parar a los fascistas y hambreadores. #PorMuchosDiputadosSocialistas"	3	0	https://twitter.com/JLCutello/status/1448575639406190597
Thu Oct 14 09:05:19 +0000 2021	RITAYULY	RT @mariuvidal: La peor improvisación fue después de que votaste el 12 de septiembre y les dijiste que todo estaba mal, se la pasaron una s…	0	63	https://twitter.com/RITAYULY/status/1448575637594132482
Thu Oct 14 09:05:17 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: Si todos sabemos dónde se venden las cosas robadas, es porque estamos perdiendo la lucha contra la inseguridad. Esto es…	0	381	https://twitter.com/FMLaOportunidad/status/1448575629469929472
Thu Oct 14 09:05:15 +0000 2021	JonGomez77	"RT @metroadelantado: Una hora debatiendo y nadie habló de la Scaloneta. País inviable.

#DebateCapital https://t.co/ZsKEimmZpw"	0	203	https://twitter.com/JonGomez77/status/1448575620410081283
Thu Oct 14 09:05:11 +0000 2021	milnovecento	RT @Miguel_Boggiano: #DebateCapital Miriam Bregman quiere que la policía haga su trabajo con pistolas de agua	0	764	https://twitter.com/milnovecento/status/1448575602093481986
Thu Oct 14 09:05:10 +0000 2021	RDBurgos94	"RT @laderechadiario: 🇦🇷 | Milei cerró el #DebateCapital: ""Quiero dejarles un mensaje de esperanza, existe un mundo mejor, pero solamente si…"	0	949	https://twitter.com/RDBurgos94/status/1448575597358235651
Thu Oct 14 09:05:07 +0000 2021	YalilBismarjiR	"RT @Farodelibertad_: Este minuto es extraordinario.
#MileiContraTodos
#DebateCapital https://t.co/S4z3brl3Pf"	0	626	https://twitter.com/YalilBismarjiR/status/1448575586788536321
Thu Oct 14 09:05:06 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: En los últimos 10 años, recortaron el presupuesto educativo sistemáticamente. #DebateCapital https://t.co/uEGGD0sPce	0	313	https://twitter.com/FMLaOportunidad/status/1448575583034777600
Thu Oct 14 09:05:02 +0000 2021	gavvilla9	RT @dansantu: No se si coinciden, pero @SantoroLeandro la sacó de eje a Vidal cuando mencionó que estaba presente la mamá de Arkshak. A par…	0	3	https://twitter.com/gavvilla9/status/1448575565645197312
Thu Oct 14 09:05:02 +0000 2021	milnovecento	"RT @DocEliMarquez: Nadie va a decir nada de lo que esta pasando con las vacunas? Que están haciendo un experimento masivo en Argentina???
N…"	0	192	https://twitter.com/milnovecento/status/1448575563212288001
Thu Oct 14 09:05:01 +0000 2021	PichiCooke	RT @SantoroLeandro: Argentina tiene que solucionar al mismo tiempo el problema de la inflación y el de la caída de la actividad económica.…	0	331	https://twitter.com/PichiCooke/status/1448575560712589313
Thu Oct 14 09:04:59 +0000 2021	arq_d_santillan	RT @OrwellGeorge: Ufffff tremenda Vidal. Reconquistando corazones rotos. Ahora le revoleo con Quiroz. Fue afano. #DebateCapital	0	188	https://twitter.com/arq_d_santillan/status/1448575551980015619
Thu Oct 14 09:04:56 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: Yo sé que este año y medio fueron tiempos muy duros. Todos lo tenemos claro. Pero también sé que estamos empezando a sa…	0	444	https://twitter.com/FMLaOportunidad/status/1448575541347508228
Thu Oct 14 09:04:56 +0000 2021	nuken0	"RT @MLauraAssis: #DebateCapital 

@myriambregman se le olvidó decir que solo en agosto Brasil creó más de 372.265 empleos formales y en lo…"	0	168	https://twitter.com/nuken0/status/1448575540680609793
Thu Oct 14 09:04:52 +0000 2021	TimJacks4	RT @SantoroLeandro: ¿Dónde está Arshak? #DebateCapital https://t.co/2u4mQ5SEqB	0	438	https://twitter.com/TimJacks4/status/1448575523966361601
Thu Oct 14 09:04:43 +0000 2021	RDBurgos94	"RT @laderechadiario: 🇦🇷 | Milei en #DebateCapital: ""Si tengo cosas en común con Trump y con Bolsonaro, ¿Qué problema hay?"" https://t.co/HnX…"	0	855	https://twitter.com/RDBurgos94/status/1448575486549020672
Thu Oct 14 09:04:43 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	711	https://twitter.com/FMLaOportunidad/status/1448575485232009247
Thu Oct 14 09:04:41 +0000 2021	lsdopazo	RT @atlanticsurff: Mi ciela Myriam Bregman dice en el #DebateCapital que siempre está al lado de la víctimas, la misma Myriam Bregman que v…	0	2645	https://twitter.com/lsdopazo/status/1448575477736624128
Thu Oct 14 09:04:41 +0000 2021	AaMariadelos	RT @LaspinaL: Felicitaciones @mariuvidal por tu participación estelar en el #DebateCapital por @todonoticias . Un abismo respecto al resto…	0	255	https://twitter.com/AaMariadelos/status/1448575474679046147
Thu Oct 14 09:04:40 +0000 2021	AlejandroHorqui	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	711	https://twitter.com/AlejandroHorqui/status/1448575471801696258
Thu Oct 14 09:04:40 +0000 2021	osvaromro6	RT @LanataPPT: #DebateCapital María Eugenia Vidal salió con los botines punta y exigió la renuncia de Aníbal Fernández. Sin embargo Milei v…	0	21	https://twitter.com/osvaromro6/status/1448575470304378882
Thu Oct 14 09:04:37 +0000 2021	TimJacks4	"RT @lpokoik: Las cosas por su nombre !

#LeandroSantoro
#DebateCapital https://t.co/a8X4jHTrbG"	0	11	https://twitter.com/TimJacks4/status/1448575460699422722
Thu Oct 14 09:04:32 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: No consiguieron vacunas, pero compraron barbijos a $3.000. No trajeron respiradores, pero alquilaron los hoteles de la…	0	689	https://twitter.com/FMLaOportunidad/status/1448575439639810051
Thu Oct 14 09:04:27 +0000 2021	TimJacks4	RT @SantoroLeandro: Si todos sabemos dónde se venden las cosas robadas, es porque estamos perdiendo la lucha contra la inseguridad. Esto es…	0	381	https://twitter.com/TimJacks4/status/1448575417724571649
Thu Oct 14 09:04:25 +0000 2021	redmartin18	"RT @porquetendencia: ""CATADOR DE FALACIAS"":
Por el cruce de Myriam Bregman con Javier Milei en el #DebateCapital 
https://t.co/AQLfJXvnqB"	0	358	https://twitter.com/redmartin18/status/1448575407788285957
Thu Oct 14 09:04:20 +0000 2021	rublasmo	"RT @kidlapicera: Golpe final de María Eugenia Vidal al mentiroso de Santoro.
En noviembre el triunfo es por escándalo. #DebateCapital https…"	0	269	https://twitter.com/rublasmo/status/1448575389648015363
Thu Oct 14 09:04:19 +0000 2021	Mariaro71874457	"RT @C5N: Caliente cruce de Santoro a Vidal en el #DebateCapital

🗣 @SantoroLeandro: ""En 2018 quisieron cerrar 14 escuelas nocturnas. Me est…"	0	352	https://twitter.com/Mariaro71874457/status/1448575385474584586
Thu Oct 14 09:04:11 +0000 2021	TimJacks4	"RT @FrenteDeTodos: » EDUCACIÓN

""Desde que el macrismo gobierna la Ciudad, el presupuesto educativo se reduce sistemáticamente"".

@SantoroL…"	0	171	https://twitter.com/TimJacks4/status/1448575351135875076
Thu Oct 14 09:04:10 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno? La respuesta es no. Mientras el gobi…	0	670	https://twitter.com/FMLaOportunidad/status/1448575346958274565
Thu Oct 14 09:04:08 +0000 2021	PaEnojado	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/PaEnojado/status/1448575338141921280
Thu Oct 14 09:04:02 +0000 2021	TimJacks4	RT @SantoroLeandro: Desde que el macrismo gobierna la Ciudad, todos los años faltan 20 mil vacantes. Y aunque parezca increíble, su insensi…	0	983	https://twitter.com/TimJacks4/status/1448575313240367110
Thu Oct 14 09:04:02 +0000 2021	vivisicala14	"RT @Osvaldo_Balossi: ¿Que hizo Larreta para ayudarnos durante la pandemia? NADA.
Impecable explicación de @SantoroLeandro. Hoy en el #Debat…"	0	121	https://twitter.com/vivisicala14/status/1448575312497762308
Thu Oct 14 09:03:58 +0000 2021	FMLaOportunidad	RT @vtolosapaz: Felicitaciones @SantoroLeandro por tu coherencia, honestidad y pasión al exponer las ideas y proyectos del @FrenteDeTodos.…	0	502	https://twitter.com/FMLaOportunidad/status/1448575297306206210
Thu Oct 14 09:03:58 +0000 2021	RtresL	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/RtresL/status/1448575296077246464
Thu Oct 14 09:03:51 +0000 2021	EnTucumana	"RT @G4briel_CC: - Bonelli ¿que te pareció el #DebateCapital ?
- TEDIBLE..!"	0	6	https://twitter.com/EnTucumana/status/1448575265584517120
Thu Oct 14 09:03:50 +0000 2021	TimJacks4	RT @SantoroLeandro: Argentina tiene que solucionar al mismo tiempo el problema de la inflación y el de la caída de la actividad económica.…	0	331	https://twitter.com/TimJacks4/status/1448575260824162305
Thu Oct 14 09:03:48 +0000 2021	goricheta	RT @martintetaz: Esta es mi tapa preferida de @mariuvidal a @SantoroLeandro en el #DebateCapital https://t.co/z0Rt522qfi	0	990	https://twitter.com/goricheta/status/1448575252427018248
Thu Oct 14 09:03:47 +0000 2021	ArgentinaPluma	"RT @BonelliOK: #Encuesta 📢
¿Quién creés que fue el ganador del #DebateCapital en @adosvoces_tn 📺?🤔"	0	518	https://twitter.com/ArgentinaPluma/status/1448575251303092230
Thu Oct 14 09:03:47 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/FMLaOportunidad/status/1448575248761335811
Thu Oct 14 09:03:45 +0000 2021	osvaromro6	RT @mariuvidal: La peor improvisación fue que, después de que votaste el 12 de septiembre, se pasaron una semana discutiendo cargos de pode…	0	416	https://twitter.com/osvaromro6/status/1448575239630241792
Thu Oct 14 09:03:40 +0000 2021	RubenRosso1	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/RubenRosso1/status/1448575219627667457
Thu Oct 14 09:03:38 +0000 2021	EnTucumana	"RT @WolffWaldo: Muy bien @mariuvidal en el #DebateCapital 
Felicitaciones a todo el equipo"	0	341	https://twitter.com/EnTucumana/status/1448575211171811331
Thu Oct 14 09:03:37 +0000 2021	ElCapitaldeJobs	"RT @laderechadiario: 🇦🇷 | Milei cerró el #DebateCapital: ""Quiero dejarles un mensaje de esperanza, existe un mundo mejor, pero solamente si…"	0	949	https://twitter.com/ElCapitaldeJobs/status/1448575209829806082
Thu Oct 14 09:03:37 +0000 2021	leozabaladepor	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno? La respuesta es no. Mientras el gobi…	0	670	https://twitter.com/leozabaladepor/status/1448575207829016578
Thu Oct 14 09:03:36 +0000 2021	FMLaOportunidad	RT @SantoroLeandro: Gracias a todos y todas por seguir el debate. Digámosle sí al trabajo, sí a la educación, sí a la producción, sí a la s…	0	819	https://twitter.com/FMLaOportunidad/status/1448575203739570184
Thu Oct 14 09:03:33 +0000 2021	IrisScarpinelli	RT @felipelahiteau: Santoro se olvidó de mostrar esto #DebateCapital https://t.co/v7UZuOCunO	0	762	https://twitter.com/IrisScarpinelli/status/1448575191496503299
Thu Oct 14 09:03:27 +0000 2021	redmartin18	"RT @luisbremer: ""No pueden hablar de salud tratando así a los trabajadores y trabajadoras que estuvieron en la 1ra línea"" @myriambregman pi…"	0	96	https://twitter.com/redmartin18/status/1448575167286976517
Thu Oct 14 09:03:21 +0000 2021	fandroide666	"RT @SergioChouza: jajajaja pero si Larreta acaba de poner DOS impuestos nuevos hace literalmente DIEZ meses, qué decís 🤌

#DebateCapital ht…"	0	561	https://twitter.com/fandroide666/status/1448575140296466443
Thu Oct 14 09:03:18 +0000 2021	ColazoLloret	"RT @FelicindaCluney: Lo primero que pidió Vidal, fué al Presidente, la renuncia de Aníbal Fernández.

Bien ahí.

#DebateCapital"	0	130	https://twitter.com/ColazoLloret/status/1448575126853746692
Thu Oct 14 09:03:16 +0000 2021	TimJacks4	RT @SantoroLeandro: En los últimos 10 años, recortaron el presupuesto educativo sistemáticamente. #DebateCapital https://t.co/uEGGD0sPce	0	313	https://twitter.com/TimJacks4/status/1448575119643840515
Thu Oct 14 09:03:16 +0000 2021	noemitbv	"RT @SergioChouza: jajajaja pero si Larreta acaba de poner DOS impuestos nuevos hace literalmente DIEZ meses, qué decís 🤌

#DebateCapital ht…"	0	561	https://twitter.com/noemitbv/status/1448575119643664384
Thu Oct 14 09:03:14 +0000 2021	mirmarbenitez	RT @todonoticias: Debate de candidatos de CABA en A Dos Voces: a qué hora es, cuáles son las reglas y los temas para Vidal, Santoro, Milei…	0	10	https://twitter.com/mirmarbenitez/status/1448575109589987338
Thu Oct 14 09:03:09 +0000 2021	PersanoFabian	RT @mariuvidal: En un rato voy a estar en el #DebateCapital por @todonoticias. Seguilo en: https://t.co/zI6L7rHlAX. https://t.co/d4Mags2eGB	0	134	https://twitter.com/PersanoFabian/status/1448575088660344832
Thu Oct 14 09:03:06 +0000 2021	TimJacks4	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno? La respuesta es no. Mientras el gobi…	0	670	https://twitter.com/TimJacks4/status/1448575078564761600
Thu Oct 14 09:03:06 +0000 2021	EmmaTerema59	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	712	https://twitter.com/EmmaTerema59/status/1448575076945833989
Thu Oct 14 09:03:00 +0000 2021	redmartin18	"RT @MatPore: Afiladisima Myriam Bregman.
La rusa fue la más clara y contundente
#DebateCapital 
#GanoMyriam"	0	8	https://twitter.com/redmartin18/status/1448575053906460675
Thu Oct 14 09:02:59 +0000 2021	Pusycat2017	"RT @laderechadiario: 🇦🇷 | Milei cerró el #DebateCapital: ""Quiero dejarles un mensaje de esperanza, existe un mundo mejor, pero solamente si…"	0	949	https://twitter.com/Pusycat2017/status/1448575050412609536
Thu Oct 14 09:02:59 +0000 2021	Yakuza89311	"RT @mariuvidal: Para algunos, la educación es garantizar el viaje de egresados y no las clases; que el adoctrinamiento sea un ""debate formi…"	0	508	https://twitter.com/Yakuza89311/status/1448575049078906880
Thu Oct 14 09:02:59 +0000 2021	jlbocart	RT @JonyViale: María Eugenia Vidal destrozó a Leandro Santoro en el #debatecapital Si coincidís deja tu “Si” en un comentario y dale RT htt…	0	712	https://twitter.com/jlbocart/status/1448575048361512961
Thu Oct 14 09:02:56 +0000 2021	TimJacks4	RT @SantoroLeandro: ¿Alguno recuerda alguna política pública durante la pandemia del jefe de gobierno?  #DebateCapital https://t.co/vsmHuFs…	0	553	https://twitter.com/TimJacks4/status/1448575037053849602
Thu Oct 14 09:02:53 +0000 2021	ricardoberdague	RT @kidlapicera: “Se fugaron un FMI” Hay Santoro el miedo te hace decir boludeces. #DebateCapital https://t.co/UMkojWp2eg	0	8	https://twitter.com/ricardoberdague/status/1448575022189010952
Thu Oct 14 09:02:52 +0000 2021	joservente	"RT @PanyRosas_Arg: Así llegó nuestra compañera @myriambregman al #DebateCapital.
Seguimos exigiendo aparición con vida ya de Tehuel! El Est…"	0	107	https://twitter.com/joservente/status/1448575021052465155
Thu Oct 14 09:02:45 +0000 2021	silvito75	RT @SantoroLeandro: Se fugaron un FMI. #DebateCapital https://t.co/p3TmQmwGc3	0	1512	https://twitter.com/silvito75/status/1448574990790512650
Thu Oct 14 09:02:41 +0000 2021	TimJacks4	RT @SantoroLeandro: No se construyó una escuela, no se amplió una fábrica, no se hizo un kilómetro de subte. Nadie sabe donde están los dol…	0	711	https://twitter.com/TimJacks4/status/1448574974739075072
Thu Oct 14 09:02:40 +0000 2021	jlbocart	RT @DrCKambourian: En el #DebateCapital el candidato del FdT dijo que “a nadie le faltó una cama”. Lara murio en el piso, porque le faltó u…	0	1932	https://twitter.com/jlbocart/status/1448574970477498370
Thu Oct 14 09:02:40 +0000 2021	redmartin18	"RT @emergentemedio: La Rusa vs el amigo de Bolsonaro. 

Al fascismo no se lo discute. Se lo destruye. 
@myriambregman en el #DebateCapital…"	0	124	https://twitter.com/redmartin18/status/1448574969269702659
